item_id	kind	donor_path	line	symbol
test:ts/packages/renderer-host/src/billboard-host.test.ts:101:billboard_host_creates_updates_localizes_lays_out_and_destroys_multiple_entity_cues	test	ts/packages/renderer-host/src/billboard-host.test.ts	101	billboard host creates updates localizes lays out and destroys multiple entity cues
test:ts/packages/renderer-host/src/billboard-host.test.ts:157:billboard_layers_and_distance_culling_are_renderer-owned_and_do_not_alter_descriptors	test	ts/packages/renderer-host/src/billboard-host.test.ts	157	billboard layers and distance culling are renderer-owned and do not alter descriptors
test:ts/packages/renderer-host/src/billboard-host.test.ts:187:font_and_icon_resources_are_SHA-256_validated_cached_and_fail_with_typed_diagnostics	test	ts/packages/renderer-host/src/billboard-host.test.ts	187	font and icon resources are SHA-256 validated cached and fail with typed diagnostics
test:ts/packages/renderer-host/src/billboard-host.test.ts:256:a_missing_billboard_host_is_isolated_after_scene_application	test	ts/packages/renderer-host/src/billboard-host.test.ts	256	a missing billboard host is isolated after scene application
api:ts/packages/renderer-host/src/billboard-host.ts:18:interface_AshaBillboardResource	api	ts/packages/renderer-host/src/billboard-host.ts	18	interface:AshaBillboardResource
api:ts/packages/renderer-host/src/billboard-host.ts:23:type_AshaBillboardResourceResolver	api	ts/packages/renderer-host/src/billboard-host.ts	23	type:AshaBillboardResourceResolver
api:ts/packages/renderer-host/src/billboard-host.ts:27:type_AshaBillboardEntityPositionResolver	api	ts/packages/renderer-host/src/billboard-host.ts	27	type:AshaBillboardEntityPositionResolver
api:ts/packages/renderer-host/src/billboard-host.ts:29:interface_AshaBillboardScreenProjection	api	ts/packages/renderer-host/src/billboard-host.ts	29	interface:AshaBillboardScreenProjection
api:ts/packages/renderer-host/src/billboard-host.ts:38:type_AshaBillboardWorldProjector	api	ts/packages/renderer-host/src/billboard-host.ts	38	type:AshaBillboardWorldProjector
api:ts/packages/renderer-host/src/billboard-host.ts:42:type_AshaBillboardLocalizer	api	ts/packages/renderer-host/src/billboard-host.ts	42	type:AshaBillboardLocalizer
api:ts/packages/renderer-host/src/billboard-host.ts:48:interface_AshaBillboardElementStyle	api	ts/packages/renderer-host/src/billboard-host.ts	48	interface:AshaBillboardElementStyle
api:ts/packages/renderer-host/src/billboard-host.ts:69:interface_AshaBillboardElement	api	ts/packages/renderer-host/src/billboard-host.ts	69	interface:AshaBillboardElement
api:ts/packages/renderer-host/src/billboard-host.ts:76:interface_AshaBillboardContainer	api	ts/packages/renderer-host/src/billboard-host.ts	76	interface:AshaBillboardContainer
api:ts/packages/renderer-host/src/billboard-host.ts:80:type_AshaBillboardElementFactory	api	ts/packages/renderer-host/src/billboard-host.ts	80	type:AshaBillboardElementFactory
api:ts/packages/renderer-host/src/billboard-host.ts:82:type_AshaBillboardFontLoader	api	ts/packages/renderer-host/src/billboard-host.ts	82	type:AshaBillboardFontLoader
api:ts/packages/renderer-host/src/billboard-host.ts:87:interface_AshaBillboardHostOptions	api	ts/packages/renderer-host/src/billboard-host.ts	87	interface:AshaBillboardHostOptions
api:ts/packages/renderer-host/src/billboard-host.ts:97:interface_AshaBillboardFrameReceipt	api	ts/packages/renderer-host/src/billboard-host.ts	97	interface:AshaBillboardFrameReceipt
api:ts/packages/renderer-host/src/billboard-host.ts:109:class_AshaBillboardHost	api	ts/packages/renderer-host/src/billboard-host.ts	109	class:AshaBillboardHost
api:ts/packages/renderer-host/src/billboard-host.ts:124:method_AshaBillboardHost.constructor	api	ts/packages/renderer-host/src/billboard-host.ts	124	method:AshaBillboardHost.constructor
api:ts/packages/renderer-host/src/billboard-host.ts:134:method_AshaBillboardHost.applyPresentation	api	ts/packages/renderer-host/src/billboard-host.ts	134	method:AshaBillboardHost.applyPresentation
api:ts/packages/renderer-host/src/billboard-host.ts:153:method_AshaBillboardHost.refreshLayout	api	ts/packages/renderer-host/src/billboard-host.ts	153	method:AshaBillboardHost.refreshLayout
api:ts/packages/renderer-host/src/billboard-host.ts:191:method_AshaBillboardHost.readout	api	ts/packages/renderer-host/src/billboard-host.ts	191	method:AshaBillboardHost.readout
api:ts/packages/renderer-host/src/billboard-host.ts:201:method_AshaBillboardHost.cleanup	api	ts/packages/renderer-host/src/billboard-host.ts	201	method:AshaBillboardHost.cleanup
api:ts/packages/renderer-host/src/billboard-host.ts:209:method_AshaBillboardHost.dispose	api	ts/packages/renderer-host/src/billboard-host.ts	209	method:AshaBillboardHost.dispose
test:ts/packages/renderer-host/src/camera-transition.test.ts:17:camera_transition_sampling_is_disposable_and_preserves_exact_authority_endpoints	test	ts/packages/renderer-host/src/camera-transition.test.ts	17	camera transition sampling is disposable and preserves exact authority endpoints
test:ts/packages/renderer-host/src/camera-transition.test.ts:37:camera_transition_sampling_rejects_malformed_renderer_timing	test	ts/packages/renderer-host/src/camera-transition.test.ts	37	camera transition sampling rejects malformed renderer timing
api:ts/packages/renderer-host/src/camera-transition.ts:54:function_sampleCameraTransition	api	ts/packages/renderer-host/src/camera-transition.ts	54	function:sampleCameraTransition
test:ts/packages/renderer-host/src/editor-viewport.test.ts:18:editor_viewport_isolates_equal_handles_across_deterministic_runtime_authored_and_overlay_channels	test	ts/packages/renderer-host/src/editor-viewport.test.ts	18	editor viewport isolates equal handles across deterministic runtime authored and overlay channels
test:ts/packages/renderer-host/src/editor-viewport.test.ts:105:editor_viewport_readout_exposes_retained_generic_lights_and_voxel_material_style	test	ts/packages/renderer-host/src/editor-viewport.test.ts	105	editor viewport readout exposes retained generic lights and voxel material style
test:ts/packages/renderer-host/src/editor-viewport.test.ts:133:editor_viewport_owns_bounded_lifecycle_resize_clear_and_channel_disposal	test	ts/packages/renderer-host/src/editor-viewport.test.ts	133	editor viewport owns bounded lifecycle resize clear and channel disposal
test:ts/packages/renderer-host/src/editor-viewport.test.ts:171:editor_viewport_validates_and_realizes_one_public_procedural_grid_outside_scene_channels	test	ts/packages/renderer-host/src/editor-viewport.test.ts	171	editor viewport validates and realizes one public procedural grid outside scene channels
test:ts/packages/renderer-host/src/editor-viewport.test.ts:205:editor_viewport_accepts_stored_and_runtime_cameras_and_maps_pixel_picks_to_typed_logical_hints	test	ts/packages/renderer-host/src/editor-viewport.test.ts	205	editor viewport accepts stored and runtime cameras and maps pixel picks to typed logical hints
test:ts/packages/renderer-host/src/editor-viewport.test.ts:290:one_degraded_resource_channel_leaves_healthy_runtime_and_overlay_projections_intact	test	ts/packages/renderer-host/src/editor-viewport.test.ts	290	one degraded resource channel leaves healthy runtime and overlay projections intact
api:ts/packages/renderer-host/src/editor-viewport.ts:24:const_ASHA_RENDERER_EDITOR_VIEWPORT_COMPATIBILITY_VERSION	api	ts/packages/renderer-host/src/editor-viewport.ts	24	const:ASHA_RENDERER_EDITOR_VIEWPORT_COMPATIBILITY_VERSION
api:ts/packages/renderer-host/src/editor-viewport.ts:25:const_ASHA_RENDERER_EDITOR_VIEWPORT_MAX_FRAME_OPS	api	ts/packages/renderer-host/src/editor-viewport.ts	25	const:ASHA_RENDERER_EDITOR_VIEWPORT_MAX_FRAME_OPS
api:ts/packages/renderer-host/src/editor-viewport.ts:26:const_ASHA_RENDERER_EDITOR_VIEWPORT_MAX_RETAINED_OPS	api	ts/packages/renderer-host/src/editor-viewport.ts	26	const:ASHA_RENDERER_EDITOR_VIEWPORT_MAX_RETAINED_OPS
api:ts/packages/renderer-host/src/editor-viewport.ts:28:type_AshaRendererEditorViewportChannel	api	ts/packages/renderer-host/src/editor-viewport.ts	28	type:AshaRendererEditorViewportChannel
api:ts/packages/renderer-host/src/editor-viewport.ts:29:type_AshaRendererEditorViewportStatus	api	ts/packages/renderer-host/src/editor-viewport.ts	29	type:AshaRendererEditorViewportStatus
api:ts/packages/renderer-host/src/editor-viewport.ts:30:type_AshaRendererEditorViewportCameraSource	api	ts/packages/renderer-host/src/editor-viewport.ts	30	type:AshaRendererEditorViewportCameraSource
api:ts/packages/renderer-host/src/editor-viewport.ts:32:interface_AshaRendererEditorViewportChannelPolicy	api	ts/packages/renderer-host/src/editor-viewport.ts	32	interface:AshaRendererEditorViewportChannelPolicy
api:ts/packages/renderer-host/src/editor-viewport.ts:39:const_ASHA_RENDERER_EDITOR_VIEWPORT_CHANNEL_POLICIES	api	ts/packages/renderer-host/src/editor-viewport.ts	39	const:ASHA_RENDERER_EDITOR_VIEWPORT_CHANNEL_POLICIES
api:ts/packages/renderer-host/src/editor-viewport.ts:60:interface_AshaRendererEditorViewportCamera	api	ts/packages/renderer-host/src/editor-viewport.ts	60	interface:AshaRendererEditorViewportCamera
api:ts/packages/renderer-host/src/editor-viewport.ts:67:interface_AshaRendererEditorViewportSize	api	ts/packages/renderer-host/src/editor-viewport.ts	67	interface:AshaRendererEditorViewportSize
api:ts/packages/renderer-host/src/editor-viewport.ts:73:interface_AshaRendererEditorViewportBufferSource	api	ts/packages/renderer-host/src/editor-viewport.ts	73	interface:AshaRendererEditorViewportBufferSource
api:ts/packages/renderer-host/src/editor-viewport.ts:78:interface_AshaRendererEditorViewportOptions	api	ts/packages/renderer-host/src/editor-viewport.ts	78	interface:AshaRendererEditorViewportOptions
api:ts/packages/renderer-host/src/editor-viewport.ts:89:type_AshaRendererEditorViewportDiagnosticCode	api	ts/packages/renderer-host/src/editor-viewport.ts	89	type:AshaRendererEditorViewportDiagnosticCode
api:ts/packages/renderer-host/src/editor-viewport.ts:102:interface_AshaRendererEditorViewportDiagnostic	api	ts/packages/renderer-host/src/editor-viewport.ts	102	interface:AshaRendererEditorViewportDiagnostic
api:ts/packages/renderer-host/src/editor-viewport.ts:109:interface_AshaRendererEditorViewportChannelSnapshot	api	ts/packages/renderer-host/src/editor-viewport.ts	109	interface:AshaRendererEditorViewportChannelSnapshot
api:ts/packages/renderer-host/src/editor-viewport.ts:118:interface_AshaRendererEditorViewportChannelReceipt	api	ts/packages/renderer-host/src/editor-viewport.ts	118	interface:AshaRendererEditorViewportChannelReceipt
api:ts/packages/renderer-host/src/editor-viewport.ts:126:interface_AshaRendererEditorViewportChannelHandle	api	ts/packages/renderer-host/src/editor-viewport.ts	126	interface:AshaRendererEditorViewportChannelHandle
api:ts/packages/renderer-host/src/editor-viewport.ts:139:interface_AshaRendererEditorViewportPickFilter	api	ts/packages/renderer-host/src/editor-viewport.ts	139	interface:AshaRendererEditorViewportPickFilter
api:ts/packages/renderer-host/src/editor-viewport.ts:146:interface_AshaRendererEditorViewportPickRequest	api	ts/packages/renderer-host/src/editor-viewport.ts	146	interface:AshaRendererEditorViewportPickRequest
api:ts/packages/renderer-host/src/editor-viewport.ts:153:interface_AshaRendererEditorViewportPickHint	api	ts/packages/renderer-host/src/editor-viewport.ts	153	interface:AshaRendererEditorViewportPickHint
api:ts/packages/renderer-host/src/editor-viewport.ts:168:interface_AshaRendererEditorViewportPickReceipt	api	ts/packages/renderer-host/src/editor-viewport.ts	168	interface:AshaRendererEditorViewportPickReceipt
api:ts/packages/renderer-host/src/editor-viewport.ts:174:interface_AshaRendererEditorViewportCameraReceipt	api	ts/packages/renderer-host/src/editor-viewport.ts	174	interface:AshaRendererEditorViewportCameraReceipt
api:ts/packages/renderer-host/src/editor-viewport.ts:180:interface_AshaRendererEditorViewportSizeReceipt	api	ts/packages/renderer-host/src/editor-viewport.ts	180	interface:AshaRendererEditorViewportSizeReceipt
api:ts/packages/renderer-host/src/editor-viewport.ts:186:interface_AshaRendererEditorViewportReadout	api	ts/packages/renderer-host/src/editor-viewport.ts	186	interface:AshaRendererEditorViewportReadout
api:ts/packages/renderer-host/src/editor-viewport.ts:199:interface_AshaRendererEditorViewport	api	ts/packages/renderer-host/src/editor-viewport.ts	199	interface:AshaRendererEditorViewport
api:ts/packages/renderer-host/src/editor-viewport.ts:215:interface_AshaRendererEditorViewportGridReceipt	api	ts/packages/renderer-host/src/editor-viewport.ts	215	interface:AshaRendererEditorViewportGridReceipt
api:ts/packages/renderer-host/src/editor-viewport.ts:230:interface_AshaRendererEditorViewportBackendPort	api	ts/packages/renderer-host/src/editor-viewport.ts	230	interface:AshaRendererEditorViewportBackendPort
api:ts/packages/renderer-host/src/editor-viewport.ts:281:function_mountAshaRendererEditorViewport	api	ts/packages/renderer-host/src/editor-viewport.ts	281	function:mountAshaRendererEditorViewport
api:ts/packages/renderer-host/src/editor-viewport.ts:321:function_createAshaRendererEditorViewportWithBackend	api	ts/packages/renderer-host/src/editor-viewport.ts	321	function:createAshaRendererEditorViewportWithBackend
test:ts/packages/renderer-host/src/index.test.ts:76:renderer-host_projects_render_frames_through_the_neutral_projection_model	test	ts/packages/renderer-host/src/index.test.ts	76	renderer-host projects render frames through the neutral projection model
test:ts/packages/renderer-host/src/index.test.ts:107:renderer-host_can_create_the_default_visible_surface_frame	test	ts/packages/renderer-host/src/index.test.ts	107	renderer-host can create the default visible surface frame
test:ts/packages/renderer-host/src/index.test.ts:114:renderer-host_root_exports_stored_editor_camera_resolution_without_backend_types	test	ts/packages/renderer-host/src/index.test.ts	114	renderer-host root exports stored editor camera resolution without backend types
test:ts/packages/renderer-host/src/index.test.ts:125:renderer-host_public_projection_loads_the_real_fixture_and_advances_command-selected_run_playback	test	ts/packages/renderer-host/src/index.test.ts	125	renderer-host public projection loads the real fixture and advances command-selected run playback
test:ts/packages/renderer-host/src/index.test.ts:162:renderer-host_accepts_the_manifest-native_FNV_resource_hash_used_by_ProjectContent	test	ts/packages/renderer-host/src/index.test.ts	162	renderer-host accepts the manifest-native FNV resource hash used by ProjectContent
test:ts/packages/renderer-host/src/index.test.ts:188:renderer-host_accepts_a_GLTF_mesh_with_no_animation_clips_for_retained_static_presentation	test	ts/packages/renderer-host/src/index.test.ts	188	renderer-host accepts a GLTF mesh with no animation clips for retained static presentation
test:ts/packages/renderer-host/src/index.test.ts:213:renderer-host_animation_resources_and_playback_fail_closed_with_typed_diagnostics	test	ts/packages/renderer-host/src/index.test.ts	213	renderer-host animation resources and playback fail closed with typed diagnostics
test:ts/packages/renderer-host/src/index.test.ts:254:renderer-host_declarations_do_not_expose_concrete_Three.js_backend_types	test	ts/packages/renderer-host/src/index.test.ts	254	renderer-host declarations do not expose concrete Three.js backend types
api:ts/packages/renderer-host/src/index.ts:3:reexport-all_._surface.js	api	ts/packages/renderer-host/src/index.ts	3	reexport-all:./surface.js
api:ts/packages/renderer-host/src/index.ts:5:reexport_ASHA_RENDERER_EDITOR_VIEWPORT_CHANNEL_POLICIES	api	ts/packages/renderer-host/src/index.ts	5	reexport:ASHA_RENDERER_EDITOR_VIEWPORT_CHANNEL_POLICIES
api:ts/packages/renderer-host/src/index.ts:6:reexport_ASHA_RENDERER_EDITOR_VIEWPORT_COMPATIBILITY_VERSION	api	ts/packages/renderer-host/src/index.ts	6	reexport:ASHA_RENDERER_EDITOR_VIEWPORT_COMPATIBILITY_VERSION
api:ts/packages/renderer-host/src/index.ts:7:reexport_ASHA_RENDERER_EDITOR_VIEWPORT_MAX_FRAME_OPS	api	ts/packages/renderer-host/src/index.ts	7	reexport:ASHA_RENDERER_EDITOR_VIEWPORT_MAX_FRAME_OPS
api:ts/packages/renderer-host/src/index.ts:8:reexport_ASHA_RENDERER_EDITOR_VIEWPORT_MAX_RETAINED_OPS	api	ts/packages/renderer-host/src/index.ts	8	reexport:ASHA_RENDERER_EDITOR_VIEWPORT_MAX_RETAINED_OPS
api:ts/packages/renderer-host/src/index.ts:9:reexport_mountAshaRendererEditorViewport	api	ts/packages/renderer-host/src/index.ts	9	reexport:mountAshaRendererEditorViewport
api:ts/packages/renderer-host/src/index.ts:12:reexport_AshaRendererEditorViewport	api	ts/packages/renderer-host/src/index.ts	12	reexport:AshaRendererEditorViewport
api:ts/packages/renderer-host/src/index.ts:13:reexport_AshaRendererEditorViewportBufferSource	api	ts/packages/renderer-host/src/index.ts	13	reexport:AshaRendererEditorViewportBufferSource
api:ts/packages/renderer-host/src/index.ts:14:reexport_AshaRendererEditorViewportCamera	api	ts/packages/renderer-host/src/index.ts	14	reexport:AshaRendererEditorViewportCamera
api:ts/packages/renderer-host/src/index.ts:15:reexport_AshaRendererEditorViewportCameraReceipt	api	ts/packages/renderer-host/src/index.ts	15	reexport:AshaRendererEditorViewportCameraReceipt
api:ts/packages/renderer-host/src/index.ts:16:reexport_AshaRendererEditorViewportCameraSource	api	ts/packages/renderer-host/src/index.ts	16	reexport:AshaRendererEditorViewportCameraSource
api:ts/packages/renderer-host/src/index.ts:17:reexport_AshaRendererEditorViewportChannel	api	ts/packages/renderer-host/src/index.ts	17	reexport:AshaRendererEditorViewportChannel
api:ts/packages/renderer-host/src/index.ts:18:reexport_AshaRendererEditorViewportChannelHandle	api	ts/packages/renderer-host/src/index.ts	18	reexport:AshaRendererEditorViewportChannelHandle
api:ts/packages/renderer-host/src/index.ts:19:reexport_AshaRendererEditorViewportChannelPolicy	api	ts/packages/renderer-host/src/index.ts	19	reexport:AshaRendererEditorViewportChannelPolicy
api:ts/packages/renderer-host/src/index.ts:20:reexport_AshaRendererEditorViewportChannelReceipt	api	ts/packages/renderer-host/src/index.ts	20	reexport:AshaRendererEditorViewportChannelReceipt
api:ts/packages/renderer-host/src/index.ts:21:reexport_AshaRendererEditorViewportChannelSnapshot	api	ts/packages/renderer-host/src/index.ts	21	reexport:AshaRendererEditorViewportChannelSnapshot
api:ts/packages/renderer-host/src/index.ts:22:reexport_AshaRendererEditorViewportDiagnostic	api	ts/packages/renderer-host/src/index.ts	22	reexport:AshaRendererEditorViewportDiagnostic
api:ts/packages/renderer-host/src/index.ts:23:reexport_AshaRendererEditorViewportDiagnosticCode	api	ts/packages/renderer-host/src/index.ts	23	reexport:AshaRendererEditorViewportDiagnosticCode
api:ts/packages/renderer-host/src/index.ts:24:reexport_AshaRendererEditorViewportGridReceipt	api	ts/packages/renderer-host/src/index.ts	24	reexport:AshaRendererEditorViewportGridReceipt
api:ts/packages/renderer-host/src/index.ts:25:reexport_AshaRendererEditorViewportOptions	api	ts/packages/renderer-host/src/index.ts	25	reexport:AshaRendererEditorViewportOptions
api:ts/packages/renderer-host/src/index.ts:26:reexport_AshaRendererEditorViewportPickFilter	api	ts/packages/renderer-host/src/index.ts	26	reexport:AshaRendererEditorViewportPickFilter
api:ts/packages/renderer-host/src/index.ts:27:reexport_AshaRendererEditorViewportPickHint	api	ts/packages/renderer-host/src/index.ts	27	reexport:AshaRendererEditorViewportPickHint
api:ts/packages/renderer-host/src/index.ts:28:reexport_AshaRendererEditorViewportPickReceipt	api	ts/packages/renderer-host/src/index.ts	28	reexport:AshaRendererEditorViewportPickReceipt
api:ts/packages/renderer-host/src/index.ts:29:reexport_AshaRendererEditorViewportPickRequest	api	ts/packages/renderer-host/src/index.ts	29	reexport:AshaRendererEditorViewportPickRequest
api:ts/packages/renderer-host/src/index.ts:30:reexport_AshaRendererEditorViewportReadout	api	ts/packages/renderer-host/src/index.ts	30	reexport:AshaRendererEditorViewportReadout
api:ts/packages/renderer-host/src/index.ts:31:reexport_AshaRendererEditorViewportSize	api	ts/packages/renderer-host/src/index.ts	31	reexport:AshaRendererEditorViewportSize
api:ts/packages/renderer-host/src/index.ts:32:reexport_AshaRendererEditorViewportSizeReceipt	api	ts/packages/renderer-host/src/index.ts	32	reexport:AshaRendererEditorViewportSizeReceipt
api:ts/packages/renderer-host/src/index.ts:33:reexport_AshaRendererEditorViewportStatus	api	ts/packages/renderer-host/src/index.ts	33	reexport:AshaRendererEditorViewportStatus
api:ts/packages/renderer-host/src/index.ts:36:reexport_ASHA_RENDERER_INSPECTION_SURFACE_COMPATIBILITY_VERSION	api	ts/packages/renderer-host/src/index.ts	36	reexport:ASHA_RENDERER_INSPECTION_SURFACE_COMPATIBILITY_VERSION
api:ts/packages/renderer-host/src/index.ts:37:reexport_mountAshaRendererInspectionSurface	api	ts/packages/renderer-host/src/index.ts	37	reexport:mountAshaRendererInspectionSurface
api:ts/packages/renderer-host/src/index.ts:40:reexport_AshaRendererInspectionCameraChange	api	ts/packages/renderer-host/src/index.ts	40	reexport:AshaRendererInspectionCameraChange
api:ts/packages/renderer-host/src/index.ts:41:reexport_AshaRendererInspectionSurface	api	ts/packages/renderer-host/src/index.ts	41	reexport:AshaRendererInspectionSurface
api:ts/packages/renderer-host/src/index.ts:42:reexport_AshaRendererInspectionSurfaceControlsOptions	api	ts/packages/renderer-host/src/index.ts	42	reexport:AshaRendererInspectionSurfaceControlsOptions
api:ts/packages/renderer-host/src/index.ts:43:reexport_AshaRendererInspectionSurfaceOptions	api	ts/packages/renderer-host/src/index.ts	43	reexport:AshaRendererInspectionSurfaceOptions
api:ts/packages/renderer-host/src/index.ts:44:reexport_AshaRendererInspectionSurfaceReadout	api	ts/packages/renderer-host/src/index.ts	44	reexport:AshaRendererInspectionSurfaceReadout
api:ts/packages/renderer-host/src/index.ts:45:reexport_AshaRendererInspectionSurfaceStatus	api	ts/packages/renderer-host/src/index.ts	45	reexport:AshaRendererInspectionSurfaceStatus
api:ts/packages/renderer-host/src/index.ts:47:reexport_resolveAshaStoredEditorCamera	api	ts/packages/renderer-host/src/index.ts	47	reexport:resolveAshaStoredEditorCamera
api:ts/packages/renderer-host/src/index.ts:49:reexport_AshaStoredEditorCameraDiagnostic	api	ts/packages/renderer-host/src/index.ts	49	reexport:AshaStoredEditorCameraDiagnostic
api:ts/packages/renderer-host/src/index.ts:50:reexport_AshaStoredEditorCameraDiagnosticCode	api	ts/packages/renderer-host/src/index.ts	50	reexport:AshaStoredEditorCameraDiagnosticCode
api:ts/packages/renderer-host/src/index.ts:51:reexport_AshaStoredEditorCameraInput	api	ts/packages/renderer-host/src/index.ts	51	reexport:AshaStoredEditorCameraInput
api:ts/packages/renderer-host/src/index.ts:52:reexport_AshaStoredEditorCameraResolution	api	ts/packages/renderer-host/src/index.ts	52	reexport:AshaStoredEditorCameraResolution
api:ts/packages/renderer-host/src/index.ts:54:reexport_sampleCameraTransition	api	ts/packages/renderer-host/src/index.ts	54	reexport:sampleCameraTransition
api:ts/packages/renderer-host/src/index.ts:56:reexport_ASHA_RENDERER_HOST_ANIMATED_MESH_FIXTURE_MANIFEST	api	ts/packages/renderer-host/src/index.ts	56	reexport:ASHA_RENDERER_HOST_ANIMATED_MESH_FIXTURE_MANIFEST
api:ts/packages/renderer-host/src/index.ts:57:reexport_ASHA_RENDERER_HOST_KENNEY_ANIMATED_MESH_RESOURCE	api	ts/packages/renderer-host/src/index.ts	57	reexport:ASHA_RENDERER_HOST_KENNEY_ANIMATED_MESH_RESOURCE
api:ts/packages/renderer-host/src/index.ts:58:reexport_AshaRendererHostError	api	ts/packages/renderer-host/src/index.ts	58	reexport:AshaRendererHostError
api:ts/packages/renderer-host/src/index.ts:59:reexport_createAshaRendererAnimatedMeshProjection	api	ts/packages/renderer-host/src/index.ts	59	reexport:createAshaRendererAnimatedMeshProjection
api:ts/packages/renderer-host/src/index.ts:62:reexport_AshaAudioHost	api	ts/packages/renderer-host/src/index.ts	62	reexport:AshaAudioHost
api:ts/packages/renderer-host/src/index.ts:63:reexport_applyAshaRuntimeProjectionFrame	api	ts/packages/renderer-host/src/index.ts	63	reexport:applyAshaRuntimeProjectionFrame
api:ts/packages/renderer-host/src/index.ts:64:reexport_validateRuntimeProjectionFrame	api	ts/packages/renderer-host/src/index.ts	64	reexport:validateRuntimeProjectionFrame
api:ts/packages/renderer-host/src/index.ts:67:reexport_AshaAudioContext	api	ts/packages/renderer-host/src/index.ts	67	reexport:AshaAudioContext
api:ts/packages/renderer-host/src/index.ts:68:reexport_AshaAudioEntityPositionResolver	api	ts/packages/renderer-host/src/index.ts	68	reexport:AshaAudioEntityPositionResolver
api:ts/packages/renderer-host/src/index.ts:69:reexport_AshaAudioFrameReceipt	api	ts/packages/renderer-host/src/index.ts	69	reexport:AshaAudioFrameReceipt
api:ts/packages/renderer-host/src/index.ts:70:reexport_AshaAudioHostOptions	api	ts/packages/renderer-host/src/index.ts	70	reexport:AshaAudioHostOptions
api:ts/packages/renderer-host/src/index.ts:71:reexport_AshaAudioResource	api	ts/packages/renderer-host/src/index.ts	71	reexport:AshaAudioResource
api:ts/packages/renderer-host/src/index.ts:72:reexport_AshaAudioResourceResolver	api	ts/packages/renderer-host/src/index.ts	72	reexport:AshaAudioResourceResolver
api:ts/packages/renderer-host/src/index.ts:73:reexport_AshaRuntimeProjectionApplicationPorts	api	ts/packages/renderer-host/src/index.ts	73	reexport:AshaRuntimeProjectionApplicationPorts
api:ts/packages/renderer-host/src/index.ts:74:reexport_AshaRuntimeProjectionApplicationReceipt	api	ts/packages/renderer-host/src/index.ts	74	reexport:AshaRuntimeProjectionApplicationReceipt
api:ts/packages/renderer-host/src/index.ts:76:reexport_AshaBillboardHost	api	ts/packages/renderer-host/src/index.ts	76	reexport:AshaBillboardHost
api:ts/packages/renderer-host/src/index.ts:77:reexport_AshaParticleHost	api	ts/packages/renderer-host/src/index.ts	77	reexport:AshaParticleHost
api:ts/packages/renderer-host/src/index.ts:78:reexport_AshaAnimationHost	api	ts/packages/renderer-host/src/index.ts	78	reexport:AshaAnimationHost
api:ts/packages/renderer-host/src/index.ts:80:reexport_AshaAnimationClipCueDefinition	api	ts/packages/renderer-host/src/index.ts	80	reexport:AshaAnimationClipCueDefinition
api:ts/packages/renderer-host/src/index.ts:81:reexport_AshaAnimationCueSignalDomain	api	ts/packages/renderer-host/src/index.ts	81	reexport:AshaAnimationCueSignalDomain
api:ts/packages/renderer-host/src/index.ts:82:reexport_AshaAnimationFrameReceipt	api	ts/packages/renderer-host/src/index.ts	82	reexport:AshaAnimationFrameReceipt
api:ts/packages/renderer-host/src/index.ts:83:reexport_AshaAnimationHostOptions	api	ts/packages/renderer-host/src/index.ts	83	reexport:AshaAnimationHostOptions
api:ts/packages/renderer-host/src/index.ts:84:reexport_AshaAnimationSampledCue	api	ts/packages/renderer-host/src/index.ts	84	reexport:AshaAnimationSampledCue
api:ts/packages/renderer-host/src/index.ts:86:reexport_AshaLiveTelemetryCollector	api	ts/packages/renderer-host/src/index.ts	86	reexport:AshaLiveTelemetryCollector
api:ts/packages/renderer-host/src/index.ts:86:reexport_AshaTelemetryOverlayHost	api	ts/packages/renderer-host/src/index.ts	86	reexport:AshaTelemetryOverlayHost
api:ts/packages/renderer-host/src/index.ts:88:reexport_AshaBillboardContainer	api	ts/packages/renderer-host/src/index.ts	88	reexport:AshaBillboardContainer
api:ts/packages/renderer-host/src/index.ts:89:reexport_AshaBillboardElement	api	ts/packages/renderer-host/src/index.ts	89	reexport:AshaBillboardElement
api:ts/packages/renderer-host/src/index.ts:90:reexport_AshaBillboardElementFactory	api	ts/packages/renderer-host/src/index.ts	90	reexport:AshaBillboardElementFactory
api:ts/packages/renderer-host/src/index.ts:91:reexport_AshaBillboardElementStyle	api	ts/packages/renderer-host/src/index.ts	91	reexport:AshaBillboardElementStyle
api:ts/packages/renderer-host/src/index.ts:92:reexport_AshaBillboardEntityPositionResolver	api	ts/packages/renderer-host/src/index.ts	92	reexport:AshaBillboardEntityPositionResolver
api:ts/packages/renderer-host/src/index.ts:93:reexport_AshaBillboardFontLoader	api	ts/packages/renderer-host/src/index.ts	93	reexport:AshaBillboardFontLoader
api:ts/packages/renderer-host/src/index.ts:94:reexport_AshaBillboardFrameReceipt	api	ts/packages/renderer-host/src/index.ts	94	reexport:AshaBillboardFrameReceipt
api:ts/packages/renderer-host/src/index.ts:95:reexport_AshaBillboardHostOptions	api	ts/packages/renderer-host/src/index.ts	95	reexport:AshaBillboardHostOptions
api:ts/packages/renderer-host/src/index.ts:96:reexport_AshaBillboardLocalizer	api	ts/packages/renderer-host/src/index.ts	96	reexport:AshaBillboardLocalizer
api:ts/packages/renderer-host/src/index.ts:97:reexport_AshaBillboardResource	api	ts/packages/renderer-host/src/index.ts	97	reexport:AshaBillboardResource
